player_id,full_name,country,atp_rank,atp_points,age,height,hand,hard_win_pct,recent_form_pct,uso_win_pct,avg_aces,avg_df,avg_bp_conv,avg_bp_save,rank_score,uso_score,contender_rank
200473,Valentin Vacherot,MON,20.0,2145.0,27.6,185.0,R,0.5,0.3,0.5,7.0,2.0,0.5,0.75,0.8503937007874016,0.5776181102362205,33
206909,Brandon Nakashima,UNK,32.0,1385.0,23.5,188.0,R,0.5590551181102362,0.3,0.5833333333333334,8.971830985915492,1.267605633802817,0.49849055706198564,0.693195549661067,0.7559055118110236,0.5736197384070187,34
209113,Gabriel Diallo,UNK,54.0,935.0,23.5,188.0,R,0.4782608695652174,0.6,0.6666666666666666,9.454545454545455,2.272727272727273,0.48282828282828283,0.6666666666666666,0.5826771653543308,0.571843114472351,35
200267,Zizou Bergs,UNK,40.0,1150.0,23.5,188.0,R,0.4,0.6,0.5,7.875,2.0625,0.4800685425685426,0.6933673469387756,0.6929133858267716,0.5615458102233974,36
210530,Learner Tien,USA,19.0,2270.0,20.6,188.0,R,0.5,0.6,0.0,3.3333333333333335,1.5,0.4783309283309283,0.6898148148148149,0.8582677165354331,0.560887602117917,37
200624,Sebastian Korda,UNK,60.0,900.0,23.5,188.0,R,0.6258992805755396,0.7,0.2857142857142857,8.03448275862069,1.8620689655172413,0.508663721899016,0.6947027963063096,0.5354330708661417,0.5601302101711365,38
122330,Alexander Bublik,UNK,11.0,2930.0,23.5,188.0,R,0.49746192893401014,0.2,0.4,13.857142857142858,6.459183673469388,0.4955435437578295,0.6817970917970918,0.9212598425196851,0.5596104667671541,39
208029,Holger Rune,DEN,64.0,860.0,23.1,188.0,R,0.6323529411764706,0.7,0.3333333333333333,6.337209302325581,2.453488372093023,0.4915216809334456,0.7095935220935221,0.5039370078740157,0.5593250978076708,40
134868,Tallon Griekspoor,UNK,41.0,1150.0,23.5,188.0,R,0.4878048780487805,0.5,0.42857142857142855,10.633333333333333,2.816666666666667,0.46744538985918294,0.6659024383482588,0.6850393700787402,0.5484161362319034,41
144869,Tomas Martin Etcheverry,UNK,30.0,1510.0,23.5,188.0,R,0.4107142857142857,0.4,0.5,7.0,1.434782608695652,0.41762349968871704,0.7288410663410664,0.7716535433070866,0.5464978627221866,42
105807,Pablo Carreno Busta,UNK,71.0,835.0,23.5,188.0,R,0.5891472868217055,0.5,0.6785714285714286,5.605263157894737,1.888157894736842,0.49625413065968305,0.6683678657943364,0.44881889763779526,0.5419493051051802,43
207678,Juan Manuel Cerundolo,ARG,45.0,1055.0,25.4,185.0,R,0.4375,0.5,0.5,4.142857142857143,5.285714285714286,0.48559423769507803,0.7011250654107798,0.6535433070866141,0.5397739572812771,44
